airline,flightNumber,origin,destination,daysOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
SpiceJet,4031,Kolkata,Guwahati,"Sunday,Tuesday,Thursday",17:40,19:00,2023-12-17,2024-03-25
SpiceJet,5766,Thiruvananthapuram,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:50,17:25,2023-05-01,2023-10-30
SpiceJet,8103,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:45,21:35,2023-03-28,2023-10-30
SpiceJet,8103,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:25,21:10,2023-10-31,2024-03-26
SpiceJet,5783,Calicut,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:50,10:20,2023-05-01,2023-10-30
SpiceJet,106,Madurai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,12:30,2023-03-28,2023-10-30
SpiceJet,3092,Madurai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,20:05,2023-03-28,2023-10-30
SpiceJet,395,Madurai,Chennai,"Sunday,Wednesday,Friday",09:55,11:05,2023-11-01,2024-03-26
SpiceJet,324,Bagdogra,Chennai,"Sunday,Tuesday,Thursday",08:50,11:40,2023-03-29,2023-10-29
SpiceJet,251,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:30,21:20,2023-10-31,2024-03-26
SpiceJet,3835,Visakhapatnam,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50,19:30,2023-10-31,2024-03-26
SpiceJet,767,Patna,Chennai,Monday,10:45,13:15,2023-04-13,2023-10-26
SpiceJet,548,Patna,Chennai,"Sunday,Tuesday,Thursday",20:40,23:00,2023-05-03,2023-10-29
SpiceJet,544,Jaipur,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20,17:05,2023-05-01,2023-10-30
SpiceJet,9011,Bengaluru,Chennai,Saturday,01:20,02:20,2023-03-28,2023-03-28
SpiceJet,4024,Bengaluru,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:55,01:55,2023-10-31,2024-03-26
SpiceJet,3232,Vijayawada,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:15,12:15,2023-03-28,2023-10-30
SpiceJet,502,Coimbatore,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:45,11:50,2023-05-01,2023-10-30
SpiceJet,766,Jharsuguda,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,10:55,2023-10-31,2024-03-26
SpiceJet,387,Kolkata,Chennai,"Sunday,Tuesday,Thursday",10:10,12:30,2023-04-12,2023-10-29
SpiceJet,387,Kolkata,Chennai,"Sunday,Tuesday,Thursday",21:25,23:35,2023-11-01,2024-03-25
SpiceJet,330,Shirdi Airport,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,16:30,2023-03-28,2023-10-30
SpiceJet,452,Shirdi Airport,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:45,18:35,2023-10-31,2024-03-26
SpiceJet,1006,Hyderabad,Kishangarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:25,09:20,2023-10-31,2024-03-26
SpiceJet,2768,Delhi,Kishangarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:45,15:05,2023-03-28,2023-10-30
SpiceJet,2768,Delhi,Kishangarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,16:10,2023-10-31,2024-03-26
SpiceJet,113,Hyderabad,Darbhanga,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:35,10:45,2023-03-28,2023-10-29
SpiceJet,8751,Delhi,Darbhanga,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10,14:55,2023-03-28,2023-10-30
SpiceJet,8495,Delhi,Darbhanga,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:10,12:50,2023-03-28,2023-10-30
SpiceJet,8495,Delhi,Darbhanga,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:10,12:50,2023-10-31,2024-03-26
SpiceJet,944,Mumbai,Darbhanga,"Tuesday,Wednesday,Thursday,Friday,Saturday",11:20,13:50,2023-03-28,2023-10-30
SpiceJet,113,Mumbai,Darbhanga,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:10,10:45,2023-10-31,2024-03-26
SpiceJet,4562,Mumbai,Darbhanga,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:55,11:05,2023-10-31,2024-03-26
SpiceJet,115,Mumbai,Darbhanga,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:15,15:50,2023-10-31,2024-03-26
SpiceJet,391,Ahmedabad,Darbhanga,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:25,11:00,2023-03-29,2023-10-30
SpiceJet,493,Bengaluru,Darbhanga,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:35,15:20,2023-03-28,2023-10-30
SpiceJet,693,Bengaluru,Darbhanga,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:55,11:35,2023-10-31,2024-03-26
SpiceJet,8483,Delhi,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:00,19:50,2023-03-28,2023-10-30
SpiceJet,8483,Delhi,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,19:55,2023-10-31,2024-03-26
SpiceJet,2774,Mumbai,Surat,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35,19:35,2023-03-28,2023-10-30
SpiceJet,3426,Goa,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:05,20:50,2023-10-31,2024-03-26
SpiceJet,3008,Bengaluru,Coimbatore,Monday,19:20,20:25,2023-11-02,2024-03-22
SpiceJet,501,Chennai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,10:15,2023-05-01,2023-10-30
SpiceJet,4021,Chennai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:05,07:10,2023-05-01,2023-10-30
SpiceJet,3283,Hyderabad,Jharsuguda,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:50,18:30,2023-03-28,2023-10-30
SpiceJet,3283,Hyderabad,Jharsuguda,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:50,18:40,2023-10-31,2024-03-26
SpiceJet,8968,Delhi,Jharsuguda,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:50,16:25,2023-03-28,2023-10-30
SpiceJet,8941,Delhi,Jharsuguda,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:05,17:00,2023-10-31,2024-03-26
SpiceJet,378,Mumbai,Jharsuguda,"Tuesday,Wednesday,Thursday,Friday,Saturday",13:25,15:30,2023-03-28,2023-10-30
SpiceJet,3281,Kolkata,Jharsuguda,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,15:25,2023-03-28,2023-10-30
SpiceJet,3281,Kolkata,Jharsuguda,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:05,19:15,2023-12-17,2024-03-26
SpiceJet,3281,Kolkata,Jharsuguda,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:35,14:40,2023-10-31,2023-12-16
SpiceJet,8160,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:25,12:50,2023-04-20,2023-10-30
SpiceJet,160,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:20,10:40,2023-10-31,2024-03-26
SpiceJet,8963,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10,14:45,2023-10-31,2024-03-26
SpiceJet,644,Patna,Jammu,"Monday,Wednesday,Friday,Saturday",08:55,16:10,2023-05-01,2023-10-30
SpiceJet,642,Ranchi,Jammu,"Sunday,Tuesday,Thursday",11:50,16:10,2023-05-03,2023-10-29
SpiceJet,3224,Gwalior,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,14:30,2023-04-20,2023-10-30
SpiceJet,3224,Gwalior,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,12:20,2023-10-31,2024-03-26
SpiceJet,963,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:15,14:15,2023-04-20,2023-10-30
SpiceJet,280,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,09:20,2023-03-28,2023-10-30
SpiceJet,161,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:50,14:05,2023-10-31,2024-03-26
SpiceJet,3757,Delhi,Pakyong,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,13:40,2023-10-31,2024-03-26
SpiceJet,3222,Kolkata,Pakyong,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:10,12:20,2023-03-28,2023-10-30
SpiceJet,3222,Kolkata,Pakyong,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:30,11:40,2023-10-31,2024-03-26
SpiceJet,3718,Hyderabad,Goa,"Sunday,Tuesday,Wednesday,Friday,Saturday",16:10,18:05,2023-03-28,2023-10-30
SpiceJet,4001,Hyderabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05,07:45,2024-01-03,2024-03-25
SpiceJet,8171,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,14:25,2023-03-28,2023-10-30
SpiceJet,8211,Delhi,Goa,Friday,08:35,11:35,2023-04-03,2023-10-30
SpiceJet,8645,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,19:00,2023-10-31,2024-03-26
SpiceJet,8171,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,14:25,2023-10-31,2024-03-26
SpiceJet,8211,Delhi,Goa,Friday,08:35,11:35,2023-11-06,2024-03-26
SpiceJet,3704,Rajkot,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,18:35,2023-10-31,2024-03-26
SpiceJet,455,Mumbai,Goa,"Tuesday,Wednesday,Thursday,Friday,Saturday",15:35,17:05,2023-03-28,2023-10-30
SpiceJet,455,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,17:05,2023-10-31,2024-03-26
SpiceJet,923,Ahmedabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:35,16:30,2023-03-29,2023-10-30
SpiceJet,516,Pune,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",12:50,13:45,2023-03-28,2023-04-25
SpiceJet,516,Pune,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",12:50,13:45,2023-05-10,2023-10-29
SpiceJet,525,Pune,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",11:40,12:50,2023-10-31,2023-11-09
SpiceJet,679,Kolkata,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:15,18:00,2023-10-31,2024-03-26
SpiceJet,388,Hyderabad,Kolkata,"Monday,Wednesday,Friday,Saturday",19:55,22:15,2023-10-31,2023-11-30
SpiceJet,263,Delhi,Kolkata,Friday,05:45,08:05,2023-04-10,2023-04-10
SpiceJet,263,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45,08:05,2023-03-29,2023-04-09
SpiceJet,8253,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:50,23:00,2023-10-31,2024-03-25
SpiceJet,8263,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,09:05,2023-10-31,2024-03-26
SpiceJet,3322,Bagdogra,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,10:40,2023-03-28,2023-10-30
SpiceJet,650,Bagdogra,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:25,14:20,2023-03-28,2023-10-30
SpiceJet,3230,Bagdogra,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:55,18:30,2023-10-31,2023-12-16
SpiceJet,3230,Bagdogra,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,17:25,2023-12-17,2024-03-26
SpiceJet,382,Bagdogra,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:00,14:00,2023-10-31,2024-03-26
SpiceJet,487,Mumbai,Kolkata,"Sunday,Tuesday,Thursday",19:55,22:30,2023-03-29,2023-10-29
SpiceJet,365,Mumbai,Kolkata,"Sunday,Tuesday,Thursday",14:30,17:20,2023-03-29,2023-10-29
SpiceJet,241,Mumbai,Kolkata,"Sunday,Tuesday,Thursday",05:50,08:35,2023-03-29,2023-10-29
SpiceJet,2509,Visakhapatnam,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",21:15,23:00,2023-05-23,2023-10-29
SpiceJet,3831,Visakhapatnam,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:35,11:40,2023-10-31,2024-03-26
SpiceJet,305,Bengaluru,Kolkata,Friday,11:50,14:20,2023-04-03,2023-10-30
SpiceJet,517,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:05,19:35,2023-10-31,2024-03-26
SpiceJet,401,Bengaluru,Kolkata,Saturday,05:40,08:30,2023-11-06,2023-11-27
SpiceJet,3219,Silchar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,10:00,2023-03-28,2023-10-30
SpiceJet,3219,Silchar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:25,10:10,2023-10-31,2024-03-26
SpiceJet,538,Kanpur,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:25,13:20,2023-05-23,2023-10-30
SpiceJet,3565,Gwalior,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,14:50,2023-03-28,2023-04-19
SpiceJet,275,Pune,Kolkata,"Sunday,Tuesday,Thursday",12:00,14:25,2023-03-29,2023-04-09
SpiceJet,275,Pune,Kolkata,"Sunday,Tuesday,Thursday",12:00,14:25,2023-06-02,2023-10-29
SpiceJet,4457,Udaipur,Kolkata,"Monday,Wednesday,Saturday",19:15,21:45,2023-10-31,2023-11-30
SpiceJet,4457,Udaipur,Kolkata,"Monday,Wednesday,Saturday",18:45,21:15,2023-12-02,2024-03-24
SpiceJet,4026,Guwahati,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,09:55,2023-10-31,2024-03-26
SpiceJet,4032,Guwahati,Kolkata,"Sunday,Tuesday,Thursday",19:00,20:25,2023-11-01,2023-12-15
SpiceJet,4032,Guwahati,Kolkata,"Sunday,Tuesday,Thursday",19:25,20:45,2023-12-17,2024-03-25
SpiceJet,388,Chennai,Kolkata,"Sunday,Tuesday,Thursday",07:25,09:25,2023-04-12,2023-10-29
SpiceJet,388,Chennai,Kolkata,"Monday,Wednesday,Friday,Saturday",18:25,20:50,2023-12-02,2024-03-26
SpiceJet,388,Chennai,Kolkata,"Sunday,Tuesday,Thursday",18:25,20:50,2023-11-01,2024-03-25
SpiceJet,275,Darbhanga,Kolkata,"Monday,Wednesday,Saturday",14:30,15:55,2023-10-31,2023-11-30
SpiceJet,3282,Jharsuguda,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,16:25,2023-10-31,2023-12-16
SpiceJet,3223,Pakyong,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,13:55,2023-03-28,2023-10-30
SpiceJet,680,Goa,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,21:25,2023-10-31,2024-03-26
SpiceJet,4039,NA,Kolkata,"Sunday,Tuesday,Thursday",15:40,17:15,2023-12-17,2024-03-25
SpiceJet,957,Delhi,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,16:10,2023-03-28,2023-10-30
SpiceJet,8104,Delhi,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:25,11:55,2023-03-28,2023-10-30
SpiceJet,944,Mumbai,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:35,12:45,2023-10-31,2024-03-26
SpiceJet,964,Jammu,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,15:35,2023-04-20,2023-10-30
SpiceJet,160,Jammu,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:15,12:15,2023-10-31,2024-03-26
SpiceJet,3029,Delhi,Jabalpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45,07:45,2023-03-28,2023-10-30
SpiceJet,2642,Mumbai,Jabalpur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,18:10,2023-03-28,2023-10-30
SpiceJet,2642,Mumbai,Jabalpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:35,09:55,2023-10-31,2024-03-26
SpiceJet,6274,Jaipur,Jabalpur,"Monday,Wednesday,Saturday",18:00,18:40,2023-10-31,2024-03-24
SpiceJet,3023,Bengaluru,Jabalpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:20,11:55,2023-12-11,2024-03-26
SpiceJet,3023,Bengaluru,Jabalpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:20,11:55,2023-10-31,2023-11-14
SpiceJet,3012,Pune,Jabalpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",14:45,16:30,2023-10-31,2023-11-14
SpiceJet,3012,Pune,Jabalpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",14:45,16:30,2023-12-12,2024-03-25
SpiceJet,3001,Delhi,Bhavnagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:35,08:50,2023-10-31,2024-03-26
SpiceJet,3004,Mumbai,Bhavnagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,15:35,2023-10-31,2024-03-26
SpiceJet,3728,Hyderabad,Shirdi Airport,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:50,16:30,2023-03-28,2023-10-30
SpiceJet,4021,Hyderabad,Shirdi Airport,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,15:55,2023-10-31,2024-03-26
SpiceJet,946,Delhi,Shirdi Airport,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,13:55,2023-03-28,2023-10-30
SpiceJet,8946,Delhi,Shirdi Airport,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:55,14:00,2023-10-31,2024-03-26
SpiceJet,4005,Bengaluru,Shirdi Airport,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,16:15,2023-10-31,2024-03-26
SpiceJet,4019,Bengaluru,Shirdi Airport,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:45,12:25,2023-10-31,2024-03-26
SpiceJet,329,Chennai,Shirdi Airport,"Monday,Wednesday,Friday,Saturday",12:20,14:30,2023-03-28,2023-10-30
SpiceJet,329,Chennai,Shirdi Airport,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,15:40,2023-10-31,2024-03-26
SpiceJet,4007,Hyderabad,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,20:10,2023-10-31,2024-03-26
SpiceJet,249,Mumbai,Mangalore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:35,21:10,2023-05-01,2023-10-30
SpiceJet,3008,Bengaluru,Mangalore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:00,18:10,2023-03-28,2023-10-30
SpiceJet,3008,Bengaluru,Mangalore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20,20:25,2023-10-31,2024-03-26
SpiceJet,2778,Delhi,Kangra,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,13:25,2023-03-28,2023-10-30
SpiceJet,3235,Delhi,Kangra,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:50,11:00,2023-03-28,2023-10-30
SpiceJet,3235,Delhi,Kangra,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:40,11:10,2023-10-31,2024-03-26
SpiceJet,2345,Delhi,Kangra,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:30,09:00,2023-10-31,2024-03-26
SpiceJet,2987,Delhi,NA,"Sunday,Thursday,Saturday",12:00,13:35,2023-11-26,2024-03-25
SpiceJet,131,Mumbai,NA,"Monday,Wednesday,Friday",12:10,14:25,2023-12-18,2024-03-26
SpiceJet,4038,Kolkata,NA,"Sunday,Tuesday,Thursday",13:35,15:20,2023-12-17,2024-03-25
NA,101,Shimla,Kullu,"Sunday,Thursday,Friday",10:50,11:40,2023-03-29,2023-10-30
NA,111,Belgaum,Mumbai,"Monday,Wednesday,Friday",11:15,12:15,2023-11-02,2024-03-26
NA,117,Bengaluru,Kalaburgi (Gulbarga),"Sunday,Monday,Wednesday,Friday",08:40,09:45,2023-10-31,2024-03-25
NA,128,Tirupati,Kalaburgi (Gulbarga),"Sunday,Tuesday,Thursday,Saturday",14:55,15:50,2023-03-28,2023-10-29
NA,128,Tirupati,Kalaburgi (Gulbarga),"Thursday,Saturday",14:55,15:55,2023-10-31,2024-03-25
NA,102,Kullu,Shimla,"Sunday,Thursday,Friday",12:00,12:55,2023-03-29,2023-10-30
NA,101,Chandigarh,Shimla,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",10:05,10:30,2023-03-29,2023-10-30
NA,102,Kangra,Shimla,"Monday,Tuesday,Wednesday",12:05,13:00,2023-03-30,2023-10-28
NA,126,Kishangarh,Ahmedabad,Tuesday,12:45,13:50,2023-03-31,2023-10-27
NA,126,Kishangarh,Ahmedabad,"Sunday,Thursday",12:55,14:00,2023-03-29,2023-10-29
NA,118,Kalaburgi (Gulbarga),Bengaluru,"Sunday,Tuesday,Thursday,Saturday",16:25,17:45,2023-10-31,2024-03-25
NA,132,Jamnagar,Bengaluru,"Monday,Wednesday,Friday",11:20,13:40,2023-11-02,2024-03-26
NA,121,Belgaum,Indore,Saturday,09:30,11:05,2023-11-07,2024-03-20
NA,124,Kishangarh,Indore,Saturday,13:15,14:25,2023-03-28,2023-10-24
NA,124,Kishangarh,Indore,Saturday,13:15,14:25,2023-10-31,2024-03-20
NA,124,Kishangarh,Indore,"Monday,Wednesday",16:25,17:30,2023-11-02,2024-03-24
NA,102,Shimla,Chandigarh,"Sunday,Thursday,Friday",13:15,14:00,2023-03-29,2023-10-30
NA,127,Kalaburgi (Gulbarga),Tirupati,"Sunday,Tuesday,Thursday,Saturday",10:20,11:30,2023-03-28,2023-10-29
NA,127,Kalaburgi (Gulbarga),Tirupati,"Sunday,Tuesday,Thursday,Saturday",10:20,11:30,2023-10-31,2024-03-25
NA,153,Belgaum,Tirupati,"Sunday,Tuesday",13:20,14:25,2023-11-01,2024-03-23
NA,103,Hubli,Tirupati,"Sunday,Tuesday,Thursday,Saturday",13:20,14:30,2023-03-28,2023-10-29
NA,103,Hubli,Tirupati,"Thursday,Saturday",13:20,14:25,2023-10-31,2024-03-25
NA,138,Jodhpur,Belgaum,"Monday,Wednesday,Saturday",16:30,18:55,2023-10-31,2024-03-24
NA,108,Ahmedabad,Belgaum,Friday,17:55,19:30,2023-04-03,2023-10-23
NA,105,Bengaluru,Belgaum,Thursday,10:50,11:50,2023-04-02,2023-10-29
NA,105,Bengaluru,Belgaum,Sunday,10:00,11:15,2023-03-29,2023-10-25
NA,122,Indore,Belgaum,Saturday,14:55,16:40,2023-03-28,2023-10-24
NA,122,Indore,Belgaum,Saturday,14:55,16:40,2023-10-31,2024-03-20
NA,154,Tirupati,Belgaum,"Sunday,Tuesday",11:55,12:55,2023-11-01,2024-03-23
NA,142,Surat,Belgaum,Tuesday,17:30,18:55,2023-03-31,2023-10-27
NA,142,Surat,Belgaum,"Sunday,Tuesday,Thursday",17:30,18:55,2023-11-01,2024-03-25
NA,125,Ahmedabad,Kishangarh,Tuesday,14:15,15:20,2023-03-31,2023-10-27
NA,123,Indore,Kishangarh,Saturday,11:40,12:40,2023-03-28,2023-10-24
NA,123,Indore,Kishangarh,"Monday,Wednesday",14:55,16:00,2023-11-02,2024-03-24
NA,143,Surat,Kishangarh,Tuesday,10:55,12:15,2023-03-31,2023-10-27
NA,143,Surat,Kishangarh,Tuesday,11:00,12:15,2023-11-03,2024-03-23
NA,143,Surat,Kishangarh,"Sunday,Thursday",13:55,15:15,2023-11-01,2024-03-25
NA,104,Tirupati,Hubli,"Sunday,Tuesday,Thursday,Saturday",11:55,12:55,2023-03-28,2023-10-29
NA,104,Tirupati,Hubli,"Thursday,Saturday",11:55,12:55,2023-10-31,2024-03-25
NA,141,Belgaum,Surat,Tuesday,09:10,10:30,2023-03-31,2023-10-27
NA,141,Belgaum,Surat,"Sunday,Thursday",12:10,13:30,2023-11-01,2024-03-25
NA,141,Belgaum,Surat,Tuesday,09:10,10:30,2023-11-03,2024-03-23
NA,144,Kishangarh,Surat,Tuesday,15:40,17:00,2023-03-31,2023-10-27
NA,144,Kishangarh,Surat,"Sunday,Thursday",15:45,17:05,2023-11-01,2024-03-25
NA,101,Shimla,Kangra,"Monday,Tuesday,Wednesday",10:50,11:45,2023-03-30,2023-10-28
NA,150,Hyderabad,Jamnagar,"Monday,Wednesday,Friday",08:35,10:50,2023-11-02,2024-03-26
NA,131,Bengaluru,Jamnagar,"Monday,Wednesday,Friday",14:35,16:55,2023-11-02,2024-03-26
GoAir,502,Kochi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:35,10:10,2024-03-27,2024-10-29
GoAir,505,Kochi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:10,19:55,2024-03-27,2024-10-29
GoAir,516,Patna,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,11:35,2024-03-27,2024-10-29
GoAir,3141,Kannur International Airport,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,08:10,2024-03-27,2024-10-29
GoAir,709,Ahmedabad,Hyderabad,Saturday,19:00,20:40,2024-03-27,2024-05-29
